stim,leak_rate,N_x,RMSE,NRMSE,csv_seed,reservoir_seed
10-7,0.9,800,0.15147578507453158,2.056237384149453,146,724
10-7,0.9,1000,0.14860603268313635,2.017281374464237,146,724
10-7,0.9,1200,0.14851167463212306,2.0160004928243525,146,724
10-7,0.1,400,0.044630976535867714,0.6058518356514419,146,725
10-7,0.1,600,0.06536620818669611,0.8873262539451223,146,725
10-7,0.1,800,0.05344169731383959,0.725454671418584,146,725
10-7,0.1,1000,0.052685599954096156,0.7151908813586998,146,725
10-7,0.1,1200,0.06002060071274969,0.8147612698883705,146,725
10-7,0.3,400,0.13661598189918558,1.8545201077199902,146,725
10-7,0.3,600,0.1365988374353165,1.854287376874453,146,725
10-7,0.3,800,0.13575366811176576,1.8428144621893352,146,725
10-7,0.3,1000,0.12856913722910987,1.7452866561362133,146,725
10-7,0.3,1200,0.12339626540644136,1.6750665056352556,146,725
10-7,0.5,400,0.14977149473368703,2.03310216481017,146,725
10-7,0.5,600,0.1468938049384912,1.9940384072996504,146,725
10-7,0.5,800,0.15081702388655488,2.047294902806459,146,725
10-7,0.5,1000,0.1433628375089467,1.9461066060069816,146,725
10-7,0.5,1200,0.1411584069498312,1.9161821364015956,146,725
10-7,0.7,400,0.15041857401322825,2.041886067824414,146,725
10-7,0.7,600,0.14883288869992684,2.020360875404366,146,725
10-7,0.7,800,0.1518878861958667,2.061831530641727,146,725
10-7,0.7,1000,0.14705799484670945,1.996267235011039,146,725
10-7,0.7,1200,0.14643096573498962,1.9877555068834447,146,725
10-7,0.9,400,0.15174094378912706,2.059836832479864,146,725
10-7,0.9,600,0.15067788268451754,2.045406103608858,146,725
10-7,0.9,800,0.15178986968984667,2.0605009865957404,146,725
10-7,0.9,1000,0.1493793960430054,2.0277795451871135,146,725
10-7,0.9,1200,0.14933511652582745,2.027178464304591,146,725
10-7,0.1,400,0.06764341375189117,0.9182386219664751,156,721
10-7,0.1,600,0.06279742445754488,0.8524558016607743,156,721
10-7,0.1,800,0.06861583126432945,0.9314388918386093,156,721
10-7,0.1,1000,0.09177703686002671,1.2458451633387768,156,721
10-7,0.1,1200,0.07709491100648759,1.046539802128866,156,721
10-7,0.3,400,0.1297461873438835,1.7612647509044566,156,721
10-7,0.3,600,0.13089771045432969,1.7768963244080793,156,721
10-7,0.3,800,0.12988092321716668,1.7630937491136065,156,721
10-7,0.3,1000,0.11445239226364079,1.553656167301192,156,721
10-7,0.3,1200,0.10216798368113507,1.3868990836056958,156,721
10-7,0.5,400,0.14300823838578938,1.9412930315266517,156,721
10-7,0.5,600,0.14729740094224117,1.9995170994258915,156,721
10-7,0.5,800,0.14284932287507215,1.9391358021457497,156,721
10-7,0.5,1000,0.13824240520389636,1.8765983058950493,156,721
10-7,0.5,1200,0.13113429749737449,1.7801079210489201,156,721
10-7,0.7,400,0.14783258871118102,2.006782109456981,156,721
10-7,0.7,600,0.14842432252970494,2.01481471479067,156,721
10-7,0.7,800,0.14785359381000115,2.0070672472394357,156,721
10-7,0.7,1000,0.14515417366729572,1.9704234456560616,156,721
10-7,0.7,1200,0.1431430381714912,1.9431228973273078,156,721
10-7,0.9,400,0.15061368781111859,2.0445346778658675,156,721
10-7,0.9,600,0.14961028751329714,2.0309138261724304,156,721
10-7,0.9,800,0.15043516849099026,2.042111332777013,156,721
10-7,0.9,1000,0.14764681362656465,2.0042602695876996,156,721
10-7,0.9,1200,0.14686423046109923,1.9936369428279521,156,721
10-7,0.1,400,0.06817822587163445,0.9254985326747858,156,722
10-7,0.1,600,0.07085704215903826,0.9618626432335651,156,722
10-7,0.1,800,0.07801293122183378,1.0590016453552997,156,722
10-7,0.1,1000,0.09588763542612841,1.3016452797645843,156,722
10-7,0.1,1200,0.06279351585992787,0.852402743645358,156,722
10-7,0.3,400,0.1329227069072382,1.8043850309837988,156,722
10-7,0.3,600,0.12521060018873942,1.6996955445597826,156,722
10-7,0.3,800,0.12705007554476588,1.724665859071915,156,722
10-7,0.3,1000,0.10096504163461714,1.370569513794928,156,722
10-7,0.3,1200,0.12314485044507607,1.6716536245451235,156,722
10-7,0.5,400,0.1447229527415926,1.96456975367604,156,722
10-7,0.5,600,0.14615304147420896,1.983982770173758,156,722
10-7,0.5,800,0.1453753765389493,1.9734262068825608,156,722
10-7,0.5,1000,0.12852097948474422,1.7446329295075496,156,722
10-7,0.5,1200,0.13964049669221446,1.8955769696024287,156,722
10-7,0.7,400,0.14844841249648244,2.0151417287107263,156,722
10-7,0.7,600,0.14852958060222868,2.0162435608837956,156,722
10-7,0.7,800,0.14876289447016472,2.0194107251751343,156,722
10-7,0.7,1000,0.13992414752355878,1.8994274427534232,156,722
10-7,0.7,1200,0.14512406877981407,1.9700147810298647,156,722
10-7,0.9,400,0.1511059662821227,2.051217207320939,156,722
10-7,0.9,600,0.15103054746774608,2.0501934200171585,156,722
10-7,0.9,800,0.1494962820956897,2.029366237549175,156,722
10-7,0.9,1000,0.14514767537861833,1.9703352333777437,156,722
10-7,0.9,1200,0.1485158022384992,2.01605652381659,156,722
10-7,0.1,400,0.06196677555505566,0.8411799972438463,156,723
10-7,0.1,600,0.05743900241890047,0.7797168638134503,156,723
10-7,0.1,800,0.08234301974613341,1.1177812707321246,156,723
10-7,0.1,1000,0.07786115991759406,1.0569413963890026,156,723
10-7,0.1,1200,0.06512097558390897,0.8839972964789828,156,723
10-7,0.3,400,0.13535303987171637,1.83737605654628,156,723
10-7,0.3,600,0.13203901019074898,1.7923891187407879,156,723
10-7,0.3,800,0.12499856278980186,1.6968172018179464,156,723
10-7,0.3,1000,0.1266409040316295,1.7191114811135764,156,723
10-7,0.3,1200,0.12387415466774089,1.6815537059761163,156,723
10-7,0.5,400,0.1452114243949958,1.971200606748237,156,723
10-7,0.5,600,0.1458952156984511,1.9804828642419299,156,723
10-7,0.5,800,0.14091780113264926,1.9129159861328258,156,723
10-7,0.5,1000,0.14062081306706486,1.9088844641123233,156,723
10-7,0.5,1200,0.1388824237260333,1.8852863612902964,156,723
10-7,0.7,400,0.14800033622228678,2.009059230537846,156,723
10-7,0.7,600,0.1472303843030544,1.9986073690766608,156,723
10-7,0.7,800,0.14601397108631647,1.982094932256483,156,723
10-7,0.7,1000,0.14643139092018417,1.987761278642223,156,723
10-7,0.7,1200,0.1450756608413326,1.9693576580927152,156,723
10-7,0.9,400,0.15086881070636005,2.047997893022599,156,723
10-7,0.9,600,0.1499156469833312,2.0350589874441094,156,723
10-7,0.9,800,0.14915980704585088,2.0247986918125966,156,723
10-7,0.9,1000,0.14941485740459928,2.0282609223086534,156,723
10-7,0.9,1200,0.14739922880061587,2.0008993814126455,156,723
10-7,0.1,400,0.05604006251780465,0.7607266831624888,156,724
10-7,0.1,600,0.06086571752328921,0.826233471725446,156,724
10-7,0.1,800,0.06744881319015096,0.9155969789485511,156,724
10-7,0.1,1000,0.08606371156599261,1.1682885225092268,156,724
10-7,0.1,1200,0.07297931539650931,0.9906718523630683,156,724
10-7,0.3,400,0.13332155164004247,1.809799226062304,156,724
10-7,0.3,600,0.11103915419815048,1.5073225060641182,156,724
10-7,0.3,800,0.12706530443237693,1.7248725865565058,156,724
10-7,0.3,1000,0.12610110622146042,1.7117838911848922,156,724
10-7,0.3,1200,0.12141897185540504,1.648225351340673,156,724
10-7,0.5,400,0.1451308235633071,1.9701064751467385,156,724
10-7,0.5,600,0.13645145146759843,1.852286657508174,156,724
10-7,0.5,800,0.14502331981155792,1.9686471446459974,156,724
10-7,0.5,1000,0.1408403435504613,1.9118645231804974,156,724
10-7,0.5,1200,0.13997458993402245,1.9001121830245562,156,724
10-7,0.7,400,0.1483291357687187,2.013522583666744,156,724
10-7,0.7,600,0.14318689170718724,1.9437181956416947,156,724
10-7,0.7,800,0.1489751150064396,2.0222915539502284,156,724
10-7,0.7,1000,0.14475815722916419,1.9650476438114097,156,724
10-7,0.7,1200,0.14603895481405643,1.9824340787078385,156,724
10-7,0.9,400,0.15116393532507214,2.0520041193225986,156,724
10-7,0.9,600,0.14722117725772274,1.9984823862564745,156,724
10-7,0.9,800,0.15133700262124336,2.0543534548562343,156,724
10-7,0.9,1000,0.1486459820372992,2.017823674710193,156,724
10-7,0.9,1200,0.1483840585161814,2.0142681431402756,156,724
10-7,0.1,400,0.06796352658166781,0.922584055577588,156,725
10-7,0.1,600,0.07253574430486825,0.9846505106633929,156,725
10-7,0.1,800,0.060939983989192884,0.8272416162516794,156,725
10-7,0.1,1000,0.07406963247793842,1.0054725727706775,156,725
10-7,0.1,1200,0.10259498137333506,1.3926954464845225,156,725
10-7,0.3,400,0.13662705506072165,1.8546704224960449,156,725
10-7,0.3,600,0.1364433178598501,1.852176246274379,156,725
10-7,0.3,800,0.13548495422628673,1.8391667535031568,156,725
10-7,0.3,1000,0.12817418282097712,1.7399252710234865,156,725
10-7,0.3,1200,0.12301849015414217,1.6699383223008575,156,725
10-7,0.5,400,0.149654940696711,2.031519979459649,156,725
10-7,0.5,600,0.146687942611415,1.9912438892668587,156,725
10-7,0.5,800,0.1505797673637644,2.0440742181831375,156,725
10-7,0.5,1000,0.14296685254892086,1.9407312314679723,156,725
10-7,0.5,1200,0.14081865192158854,1.911570065962868,156,725
10-7,0.7,400,0.15034331991841932,2.0408645165383104,156,725
10-7,0.7,600,0.14876047230016698,2.019377844959345,156,725
10-7,0.7,800,0.15167720618654837,2.058971614048193,156,725
10-7,0.7,1000,0.14678748744730435,1.992595179922682,156,725
10-7,0.7,1200,0.14613192764888414,1.983696156462306,156,725
10-7,0.9,400,0.15171108720314133,2.0594315384704176,156,725
10-7,0.9,600,0.1506543046497893,2.0450860390095618,156,725
10-7,0.9,800,0.1516663117463331,2.0588237253593245,156,725
10-7,0.9,1000,0.14924076989154994,2.025897737643398,156,725
10-7,0.9,1200,0.1491665853341269,2.0248907049997,156,725
10-8,0.1,400,0.07331736302238852,1.7891274259633083,116,721
10-8,0.1,600,0.05522517368295226,1.3476326584411598,116,721
10-8,0.1,800,0.06532048553396289,1.5939835712635437,116,721
10-8,0.1,1000,0.06324735373756914,1.5433939591762678,116,721
10-8,0.1,1200,0.0601751831116434,1.468425295581477,116,721
10-8,0.3,400,0.13418978364748768,3.274567064482259,116,721
10-8,0.3,600,0.1530921557743569,3.735832322721553,116,721
10-8,0.3,800,0.13687606893035414,3.3401191584940193,116,721
10-8,0.3,1000,0.13745633034676646,3.3542789914658435,116,721
10-8,0.3,1200,0.12736928212328452,3.108129731867744,116,721
10-8,0.5,400,0.1300643017942042,3.1738949668405376,116,721
10-8,0.5,600,0.14164187873476083,3.456416863109843,116,721
10-8,0.5,800,0.13228020651804553,3.2279685962144633,116,721
10-8,0.5,1000,0.13374956738669802,3.2638246843274614,116,721
10-8,0.5,1200,0.13268196271944935,3.237772454521027,116,721
10-8,0.7,400,0.13077327937143635,3.1911957967603444,116,721
10-8,0.7,600,0.13482781986187217,3.2901367473357532,116,721
10-8,0.7,800,0.13396252870570605,3.26902147429371,116,721
10-8,0.7,1000,0.133034201327489,3.2463679594348416,116,721
10-8,0.7,1200,0.13255951804829505,3.2347844976402222,116,721
10-8,0.9,400,0.13197412264421315,3.2204993825010435,116,721
10-8,0.9,600,0.1343520195634807,3.278526027472932,116,721
10-8,0.9,800,0.1349213939573986,3.2924201898078307,116,721
10-8,0.9,1000,0.1334767315536478,3.2571668061445456,116,721
10-8,0.9,1200,0.13374306179777437,3.263665931651621,116,721
10-8,0.1,400,0.09423701210848157,2.299619298264119,116,722
10-8,0.1,600,0.06163234724397153,1.5039837527573328,116,722
10-8,0.1,800,0.05740472988122159,1.400819292684418,116,722
10-8,0.1,1000,0.058269932566267967,1.4219324068093884,116,722
10-8,0.1,1200,0.0592804230162082,1.446590906558077,116,722
10-8,0.3,400,0.13951230430351666,3.404449909260102,116,722
10-8,0.3,600,0.15494264313601935,3.7809888525484343,116,722
10-8,0.3,800,0.148163413907077,3.615558667386304,116,722
10-8,0.3,1000,0.11607424836750524,2.8325025974947415,116,722
10-8,0.3,1200,0.13609156302438677,3.3209752480431236,116,722
10-8,0.5,400,0.13274784774663,3.23938021432348,116,722
10-8,0.5,600,0.1433822183268441,3.4988855112762423,116,722
10-8,0.5,800,0.14542464285189352,3.548725788975675,116,722
10-8,0.5,1000,0.12313019935954173,3.0046854872728503,116,722
10-8,0.5,1200,0.13094797343952916,3.1954587698883126,116,722
10-8,0.7,400,0.13314125397796425,3.248980312431346,116,722
10-8,0.7,600,0.13645434913752383,3.3298281385183843,116,722
10-8,0.7,800,0.13750458723448544,3.3554565804809213,116,722
10-8,0.7,1000,0.12761087466593257,3.114025195454287,116,722
10-8,0.7,1200,0.13154200897787272,3.209954725959766,116,722
10-8,0.9,400,0.13388481572339675,3.2671250827396316,116,722
10-8,0.9,600,0.13522536999718146,3.2998379670872064,116,722
10-8,0.9,800,0.1342723583563799,3.276582094350762,116,722
10-8,0.9,1000,0.1298485356577897,3.168629732299363,116,722
10-8,0.9,1200,0.13311428684962748,3.248322246907467,116,722
10-8,0.1,400,0.08445963230507915,2.061026724292449,116,723
10-8,0.1,600,0.058078533866404644,1.4172617987964595,116,723
10-8,0.1,800,0.05754512516082252,1.4042452894040915,116,723
10-8,0.1,1000,0.07351743757684527,1.7940097465741391,116,723
10-8,0.1,1200,0.05682624086186393,1.3867027106431988,116,723
10-8,0.3,400,0.13394621254658204,3.268623319115022,116,723
10-8,0.3,600,0.1457448427470164,3.5565394689900534,116,723
10-8,0.3,800,0.1442756609162327,3.5206877498498073,116,723
10-8,0.3,1000,0.1403645481329418,3.4252467948268523,116,723
10-8,0.3,1200,0.1474923004516741,3.5991818169446472,116,723
10-8,0.5,400,0.13168890561737076,3.2135393721564323,116,723
10-8,0.5,600,0.1360531116868855,3.320036939030735,116,723
10-8,0.5,800,0.13287419288411595,3.2424633523592026,116,723
10-8,0.5,1000,0.1328918145122267,3.2428933642532947,116,723
10-8,0.5,1200,0.13445694427584956,3.2810864534460147,116,723
10-8,0.7,400,0.1323994097897583,3.230877454824405,116,723
10-8,0.7,600,0.1331145035853285,3.2483275358018147,116,723
10-8,0.7,800,0.13478334418837498,3.28905142942521,116,723
10-8,0.7,1000,0.13393448511414968,3.2683371403691432,116,723
10-8,0.7,1200,0.13408839764875782,3.272092991991669,116,723
10-8,0.9,400,0.13314386422858196,3.249044009088949,116,723
10-8,0.9,600,0.1332724392294186,3.2521815613795275,116,723
10-8,0.9,800,0.13565013166415754,3.310203216416383,116,723
10-8,0.9,1000,0.13459399075133577,3.284430730951591,116,723
10-8,0.9,1200,0.13448572562110442,3.2817887904099865,116,723
10-8,0.1,400,0.08163795027946158,1.992170610388864,116,724
10-8,0.1,600,0.06295568643158364,1.5362765458530943,116,724
10-8,0.1,800,0.05211784889994485,1.271806145300522,116,724
10-8,0.1,1000,0.06801924421652741,1.6598400474922153,116,724
10-8,0.1,1200,0.06604987512165204,1.6117825054007173,116,724
10-8,0.3,400,0.13752350454677734,3.3559182103166347,116,724
10-8,0.3,600,0.12193736097548924,2.9755772408810865,116,724
10-8,0.3,800,0.14777897398929524,3.606177369802969,116,724
10-8,0.3,1000,0.13958581934987327,3.406243860654909,116,724
10-8,0.3,1200,0.164099772910703,4.004445771177503,116,724
10-8,0.5,400,0.13307989154126604,3.2474829151724296,116,724
10-8,0.5,600,0.12693947883274304,3.0976414542868627,116,724
10-8,0.5,800,0.136584066940322,3.33299357804123,116,724
10-8,0.5,1000,0.1289661013336152,3.147096122988975,116,724
10-8,0.5,1200,0.1458816489200532,3.559877882513552,116,724
10-8,0.7,400,0.13352822321064883,3.258423331637977,116,724
10-8,0.7,600,0.13016605184818128,3.1763779231916556,116,724
10-8,0.7,800,0.13363077562302536,3.260925867545134,116,724
10-8,0.7,1000,0.1309445853385443,3.195376091732088,116,724
10-8,0.7,1200,0.137857455185071,3.3640674429302884,116,724
10-8,0.9,400,0.13438378440534554,3.2793011692322507,116,724
10-8,0.9,600,0.131779116255064,3.215740737826953,116,724
10-8,0.9,800,0.13416759650200225,3.274025642520865,116,724
10-8,0.9,1000,0.1330749501822804,3.247362333627782,116,724
10-8,0.9,1200,0.13661650946488854,3.333785256957066,116,724
10-8,0.1,400,0.05049986371063625,1.2323232512402094,116,725
10-8,0.1,600,0.10065045366786472,2.456123347450959,116,725
10-8,0.1,800,0.04700836716426534,1.1471219841561648,116,725
10-8,0.1,1000,0.06813223833592846,1.662597387222659,116,725
10-8,0.1,1200,0.05989238552647472,1.4615243256779769,116,725
10-8,0.3,400,0.14117525056106422,3.4450299660792876,116,725
10-8,0.3,600,0.1515638199586576,3.6985370980813177,116,725
10-8,0.3,800,0.16398994532008762,4.001765702686258,116,725
10-8,0.3,1000,0.14582933479754298,3.5586012868002057,116,725
10-8,0.3,1200,0.15722486847593067,3.836680871185506,116,725
10-8,0.5,400,0.13555328342803266,3.307839876707148,116,725
10-8,0.5,600,0.1375478735670462,3.3565128754915614,116,725
10-8,0.5,800,0.14829338641967715,3.6187303224667424,116,725
10-8,0.5,1000,0.13524545227294718,3.300328024951634,116,725
10-8,0.5,1200,0.14055213940651579,3.429824492095099,116,725
10-8,0.7,400,0.1346327227415159,3.2853758885927933,116,725
10-8,0.7,600,0.13680366128816454,3.33835223053657,116,725
10-8,0.7,800,0.13799306760956634,3.3673767259972736,116,725
10-8,0.7,1000,0.1343207616923657,3.2777632570706197,116,725
10-8,0.7,1200,0.13702288121526449,3.343701746227313,116,725
10-8,0.9,400,0.13478851023643854,3.2891774939465366,116,725
10-8,0.9,600,0.13664292161308872,3.334429779574568,116,725
10-8,0.9,800,0.13586047293893713,3.31533607073638,116,725
10-8,0.9,1000,0.13487418191382855,3.2912680976088633,116,725
10-8,0.9,1200,0.13722472342842254,3.3486272021410497,116,725
10-8,0.1,400,0.0672498665477814,1.6410653039480854,126,721
10-8,0.1,600,0.06161707410918165,1.5036110499867126,126,721
10-8,0.1,800,0.06807698155509578,1.6612489832705417,126,721
10-8,0.1,1000,0.06042474679413707,1.4745152749597243,126,721
10-8,0.1,1200,0.06170287907926342,1.5057049063248134,126,721
10-8,0.3,400,0.13430263063692,3.2773208138726875,126,721
10-8,0.3,600,0.15438361390236283,3.76734713805381,126,721
10-8,0.3,800,0.13692874079947706,3.341404484121399,126,721
10-8,0.3,1000,0.13802149321721766,3.368070382072071,126,721
10-8,0.3,1200,0.12757223567981196,3.113082307345249,126,721
10-8,0.5,400,0.13003078931105308,3.1730771782534126,126,721
10-8,0.5,600,0.14193469069587905,3.4635622088873053,126,721
10-8,0.5,800,0.1322423067198354,3.227043746143198,126,721
10-8,0.5,1000,0.13386661500926716,3.266680939695215,126,721
10-8,0.5,1200,0.13267600523406226,3.2376270769452873,126,721
10-8,0.7,400,0.13071490876462738,3.1897714076496753,126,721
10-8,0.7,600,0.13516871215782117,3.298455373795296,126,721
10-8,0.7,800,0.13396054492713097,3.2689730651241846,126,721
10-8,0.7,1000,0.13303170219274815,3.2463069742831436,126,721
10-8,0.7,1200,0.13252280739340144,3.2338886656464396,126,721
10-8,0.9,400,0.13190837829234764,3.218895055528879,126,721
10-8,0.9,600,0.13467347807024688,3.286370420766086,126,721
10-8,0.9,800,0.1349285847778076,3.292595663849429,126,721
10-8,0.9,1000,0.13349975531018246,3.257728643512486,126,721
10-8,0.9,1200,0.13375242580315422,3.263894436853545,126,721
10-8,0.1,400,0.09490858222475994,2.316007292375747,126,722
10-8,0.1,600,0.0642122178435514,1.5669390617710417,126,722
10-8,0.1,800,0.06380798935556137,1.557074873475047,126,722
10-8,0.1,1000,0.08162512932236299,1.9918577469002359,126,722
10-8,0.1,1200,0.06378126929262266,1.556422836966144,126,722
10-8,0.3,400,0.13960476405769462,3.406706159010207,126,722
10-8,0.3,600,0.15544352490843497,3.7932116232435593,126,722
10-8,0.3,800,0.14956763222017644,3.64982511386555,126,722
10-8,0.3,1000,0.11548526299967773,2.818129878242012,126,722
10-8,0.3,1200,0.13644967362125052,3.329714044202246,126,722
10-8,0.5,400,0.13267556515779264,3.237616337981268,126,722
10-8,0.5,600,0.14322607320974812,3.4950751790450982,126,722
10-8,0.5,800,0.14561625160310504,3.553401522767989,126,722
10-8,0.5,1000,0.12325193300555114,3.0076560933579524,126,722
10-8,0.5,1200,0.13094834808514866,3.1954679121804688,126,722
10-8,0.7,400,0.13313939934178382,3.2489350546599423,126,722
10-8,0.7,600,0.13626168098325175,3.325126552636025,126,722
10-8,0.7,800,0.13744828396663517,3.3540826396225802,126,722
10-8,0.7,1000,0.12759208744376327,3.1135667401436327,126,722
10-8,0.7,1200,0.13151972741343937,3.209410999939384,126,722
10-8,0.9,400,0.13390922922188983,3.267720833294713,126,722
10-8,0.9,600,0.13510038053534174,3.2967879109352203,126,722
10-8,0.9,800,0.13421897320309337,3.2752793628019607,126,722
10-8,0.9,1000,0.1298114406211297,3.167724520427037,126,722
10-8,0.9,1200,0.13310990109980783,3.2482152236190904,126,722
10-8,0.1,400,0.0851951296399149,2.078974702768922,126,723
10-8,0.1,600,0.06113490530409214,1.4918449225979495,126,723
10-8,0.1,800,0.06326065099815725,1.5437184456638833,126,723
10-8,0.1,1000,0.0806015445865538,1.9668797137558305,126,723
10-8,0.1,1200,0.05960899252730607,1.454608826180487,126,723
10-8,0.3,400,0.13426156316372473,3.276318664592084,126,723
10-8,0.3,600,0.14663802954153482,3.5783354655276423,126,723
10-8,0.3,800,0.14496644631913255,3.537544645117656,126,723
10-8,0.3,1000,0.14059307109098612,3.430823327790463,126,723
10-8,0.3,1200,0.1477790352970928,3.6061788658668963,126,723
10-8,0.5,400,0.1317041437309756,3.2139112203223577,126,723
10-8,0.5,600,0.13616393127610257,3.3227412147742816,126,723
10-8,0.5,800,0.13303598417117504,3.2464114652894365,126,723
10-8,0.5,1000,0.13294475937178477,3.2441853515315353,126,723
10-8,0.5,1200,0.1344024838332766,3.2797574821434377,126,723
10-8,0.7,400,0.13244546462550208,3.2320013082518972,126,723
10-8,0.7,600,0.13305634324363075,3.2469082776868836,126,723
10-8,0.7,800,0.13480654793840843,3.2896176590856707,126,723
10-8,0.7,1000,0.13399369646864315,3.269782045830628,126,723
10-8,0.7,1200,0.13411006209044055,3.2726216586701327,126,723
10-8,0.9,400,0.13320227852726832,3.250469464390939,126,723
10-8,0.9,600,0.13326404447070395,3.2519767082256283,126,723
10-8,0.9,800,0.1356856098564544,3.3110689732336667,126,723
10-8,0.9,1000,0.1346577601546754,3.285986864229563,126,723
10-8,0.9,1200,0.1345596133516971,3.283591836234278,126,723
10-8,0.1,400,0.07793185703642913,1.9017326460247899,126,724
10-8,0.1,600,0.0648553225492869,1.582632428517553,126,724
10-8,0.1,800,0.05270370149186256,1.286102416968825,126,724
10-8,0.1,1000,0.09992782981476406,2.4384895141958967,126,724
10-8,0.1,1200,0.0672978257020756,1.6422356275213372,126,724
10-8,0.3,400,0.13815555497277116,3.3713418249301608,126,724
10-8,0.3,600,0.1225887714336931,2.9914732888059956,126,724
10-8,0.3,800,0.14811894007085452,3.6144733943098686,126,724
10-8,0.3,1000,0.1397294160849703,3.409747980913059,126,724
10-8,0.3,1200,0.16454779611132,4.015378660231995,126,724
10-8,0.5,400,0.13302338197081415,3.2461039400135165,126,724
10-8,0.5,600,0.12692844016778476,3.097372083193731,126,724
10-8,0.5,800,0.1365578461863492,3.332353725922601,126,724
10-8,0.5,1000,0.12898734067556883,3.147614416168546,126,724
10-8,0.5,1200,0.1456937220080773,3.555291994827029,126,724
10-8,0.7,400,0.1336013887944933,3.2602087552715684,126,724
10-8,0.7,600,0.13021662591828348,3.1776120572648465,126,724
10-8,0.7,800,0.13357132228849705,3.259475057164282,126,724
10-8,0.7,1000,0.13081815480941544,3.1922908699262464,126,724
10-8,0.7,1200,0.13767718279752963,3.359668344825851,126,724
10-8,0.9,400,0.1345140918921245,3.2824809985222565,126,724
10-8,0.9,600,0.13187184520568296,3.2180035566449527,126,724
10-8,0.9,800,0.1341452521840874,3.273480385158244,126,724
10-8,0.9,1000,0.1330201561712783,3.2460252224194526,126,724
10-8,0.9,1200,0.13651437047137133,3.3312928095063015,126,724
10-8,0.1,400,0.05338724452550295,1.3027825802739175,126,725
10-8,0.1,600,0.10337174665721834,2.522529717246985,126,725
10-8,0.1,800,0.057964684639548396,1.4144835923008026,126,725
10-8,0.1,1000,0.07239281657204727,1.7665661752214148,126,725
10-8,0.1,1200,0.07250219131360368,1.769235193060565,126,725
10-8,0.3,400,0.14135658169099266,3.4494549001516823,126,725
10-8,0.3,600,0.1516706832791809,3.701144830952444,126,725
10-8,0.3,800,0.16465728135086624,4.018050374499058,126,725
10-8,0.3,1000,0.14611385442738944,3.565544278910107,126,725
10-8,0.3,1200,0.15738845061610135,3.8406726854203925,126,725
10-8,0.5,400,0.13550028675917983,3.306546625152256,126,725
10-8,0.5,600,0.13752669439353205,3.355996050572724,126,725
10-8,0.5,800,0.14802551550365425,3.6121936007037387,126,725
10-8,0.5,1000,0.1350856969825547,3.296429595443243,126,725
10-8,0.5,1200,0.140424368906729,3.4267065716465988,126,725
10-8,0.7,400,0.13469999820472414,3.2870175785194147,126,725
10-8,0.7,600,0.13683176007846956,3.339037911448958,126,725
10-8,0.7,800,0.1377259163613236,3.360857565931936,126,725
10-8,0.7,1000,0.13422101681160403,3.275329231971877,126,725
10-8,0.7,1200,0.13689270979874002,3.3405252373925736,126,725
10-8,0.9,400,0.1348779702278802,3.291360541967042,126,725
10-8,0.9,600,0.13668362827638997,3.3354231241893966,126,725
10-8,0.9,800,0.13569562522723352,3.311313373383965,126,725
10-8,0.9,1000,0.13484187560602404,3.2904797427234453,126,725
10-8,0.9,1200,0.13711765572973433,3.3460144819304314,126,725
10-8,0.1,400,0.07752165771148892,1.8917227543414505,136,721
10-8,0.1,600,0.06322176764550004,1.5427695943988537,136,721
10-8,0.1,800,0.06654324377102994,1.6238219370622586,136,721
10-8,0.1,1000,0.06640748057932574,1.6205089748974832,136,721
10-8,0.1,1200,0.07549918755872259,1.8423694133408817,136,721
10-8,0.3,400,0.1342044680969104,3.2749254018543943,136,721
10-8,0.3,600,0.15862709267395897,3.8708986562588144,136,721
10-8,0.3,800,0.13761316680067734,3.35810619404809,136,721
10-8,0.3,1000,0.13898390760526025,3.3915557054089582,136,721
10-8,0.3,1200,0.12834405121530032,3.131916540948347,136,721
10-8,0.5,400,0.13005737796904884,3.173726008152345,136,721
10-8,0.5,600,0.1438280693330771,3.5097653933432116,136,721
10-8,0.5,800,0.1323932391573183,3.2307268759263255,136,721
10-8,0.5,1000,0.13441951725544052,3.2801731403381025,136,721
10-8,0.5,1200,0.13293178659175137,3.2438687831827577,136,721
10-8,0.7,400,0.1307005698986359,3.189421503379459,136,721
10-8,0.7,600,0.13595009981479997,3.317523191155054,136,721
10-8,0.7,800,0.1340114294278558,3.2702147744826546,136,721
10-8,0.7,1000,0.13326418587618458,3.251980158873785,136,721
10-8,0.7,1200,0.13267901895500966,3.237700619290224,136,721
10-8,0.9,400,0.1318809281536116,3.2182252033406034,136,721
10-8,0.9,600,0.13509797352498332,3.296729173849361,136,721
10-8,0.9,800,0.13495781222663233,3.2933088868586546,136,721
10-8,0.9,1000,0.13362039480269336,3.260672549509755,136,721
10-8,0.9,1200,0.13387884515636797,3.266979385939046,136,721
10-8,0.1,400,0.09049091995769128,2.2082052602944477,136,722
10-8,0.1,600,0.06664771153615476,1.6263712123772593,136,722
10-8,0.1,800,0.057994491999612256,1.4152109665977959,136,722
10-8,0.1,1000,0.06285528858840986,1.533826586834861,136,722
10-8,0.1,1200,0.06726092590022913,1.6413351798678124,136,722
10-8,0.3,400,0.1400162476450653,3.4167473899158223,136,722
10-8,0.3,600,0.15469927104528794,3.7750499635282626,136,722
10-8,0.3,800,0.15100004366702888,3.6847795434737853,136,722
