stim,feedback_scale,leak_rate,tikhonov_beta,csv_seed,reservoir_seed,RMSE,NRMSE
10-6,0.5,0.5,0.001,136,725,0.6549735053100166,1.3305403307540686
10-6,0.5,0.5,0.0001,136,725,0.687423079639218,1.3964597412504798
10-6,0.5,0.5,1e-06,136,725,0.6981711946095023,1.4182939075665293
10-6,0.5,0.5,1e-05,136,725,0.7080613130777077,1.4383851042198266
10-6,0.5,0.5,1e-07,136,725,3632.1249859353793,7378.449266950324
10-6,0.5,0.7,0.001,136,725,0.6349973340245014,1.289959908288203
10-6,0.5,0.7,0.0001,136,725,0.6524281445324925,1.3253695793521285
10-6,0.5,0.7,1e-06,136,725,0.6613988798313519,1.3435931029219896
10-6,0.5,0.7,1e-05,136,725,0.6836794818673871,1.3888548415451332
10-6,0.5,0.7,1e-07,136,725,4317.398289069333,8770.541863088563
10-6,0.5,0.9,0.001,136,725,0.6298287948505177,1.2794603235472712
10-6,0.5,0.9,0.0001,136,725,0.6316189394075616,1.2830968974112773
10-6,0.5,0.9,1e-06,136,725,0.6478993708371753,1.3161696407261751
10-6,0.5,0.9,1e-05,136,725,0.6524655561285961,1.325445578819359
10-6,0.5,0.9,1e-07,136,725,5059.534820733847,10278.148778941131
10-6,0.5,0.1,0.001,146,721,0.7010017136678564,1.4020779365923928
10-6,0.5,0.1,0.0001,146,721,0.7190031135640983,1.4380826497481385
10-6,0.5,0.1,1e-05,146,721,0.730643290035528,1.4613642399217772
10-6,0.5,0.1,1e-06,146,721,0.7510488850399782,1.5021775988350987
10-6,0.5,0.1,1e-07,146,721,0.7721325318491773,1.5443471334278358
10-6,0.5,0.3,0.001,146,721,0.6956520087574641,1.3913779581531178
10-6,0.5,0.3,0.0001,146,721,0.7062110781629641,1.4124972192843595
10-6,0.5,0.3,1e-06,146,721,0.7247153341456218,1.4495076980613555
10-6,0.5,0.3,1e-05,146,721,0.7172917099307683,1.4346596605769124
10-6,0.5,0.3,1e-07,146,721,0.7287830829372365,1.4576436280043537
10-6,0.5,0.5,0.001,146,721,0.6832445817616376,1.366561785379863
10-6,0.5,0.5,0.0001,146,721,0.6884671226313821,1.3770074222216158
10-6,0.5,0.5,1e-06,146,721,0.7010375422516207,1.4021495975681306
10-6,0.5,0.5,1e-05,146,721,0.6938740840222922,1.3878219197077004
10-6,0.5,0.5,1e-07,146,721,0.70239611577092,1.404866889009091
10-6,0.5,0.7,0.001,146,721,0.6786143722651448,1.357300874243333
10-6,0.5,0.7,0.0001,146,721,0.6814511816590011,1.3629747945546442
10-6,0.5,0.7,1e-06,146,721,0.691457197991391,1.3829878907558246
10-6,0.5,0.7,1e-05,146,721,0.6850978772267623,1.3702685732963178
10-6,0.5,0.7,1e-07,146,721,0.6928192892428058,1.3857122180349146
10-6,0.5,0.9,0.001,146,721,0.6766796006352132,1.353431125337188
10-6,0.5,0.9,0.0001,146,721,0.6780656397925823,1.3562033509736022
10-6,0.5,0.9,1e-05,146,721,0.6803973384108052,1.3608669960455775
10-6,0.5,0.9,1e-06,146,721,0.6854685221204607,1.3710099024794464
10-6,0.5,0.9,1e-07,146,721,0.6875336040307671,1.3751402857969808
10-6,0.5,0.1,0.001,146,722,0.7029276867029314,1.4059300873736247
10-6,0.5,0.1,0.0001,146,722,0.7146984515101796,1.4294728680990947
10-6,0.5,0.1,1e-06,146,722,0.7468323284783756,1.4937440375353925
10-6,0.5,0.1,1e-05,146,722,0.7243464187563698,1.4487698280709482
10-6,0.5,0.1,1e-07,146,722,0.7694922100000269,1.5390662090905372
10-6,0.5,0.3,0.001,146,722,0.6942238780095361,1.3885215448616834
10-6,0.5,0.3,0.0001,146,722,0.7063506645258621,1.412776406846747
10-6,0.5,0.3,1e-05,146,722,0.7181215825699818,1.4363194940622472
10-6,0.5,0.3,1e-06,146,722,0.7311148324931167,1.4623073749570576
10-6,0.5,0.3,1e-07,146,722,0.7449711008275652,1.490021384404457
10-6,0.5,0.5,0.001,146,722,0.6823583542448648,1.364789236149467
10-6,0.5,0.5,0.0001,146,722,0.6877517036582519,1.3755765082336926
10-6,0.5,0.5,1e-06,146,722,0.7043611053167868,1.4087970769589593
10-6,0.5,0.5,1e-05,146,722,0.6928012482144456,1.3856761340606187
10-6,0.5,0.5,1e-07,146,722,0.7144251414397228,1.4289262189081375
10-6,0.5,0.7,0.001,146,722,0.678160400605807,1.3563928826721494
10-6,0.5,0.7,0.0001,146,722,0.6808121443468794,1.3616966520073215
10-6,0.5,0.7,1e-06,146,722,0.6931669696945588,1.386407615893269
10-6,0.5,0.7,1e-05,146,722,0.6839188133847998,1.3679103202900593
10-6,0.5,0.7,1e-07,146,722,0.7051641099157254,1.4104031715079488
10-6,0.5,0.9,0.001,146,722,0.6763232813759149,1.352718448945527
10-6,0.5,0.9,0.0001,146,722,0.6775039600725886,1.3550799318328501
10-6,0.5,0.9,1e-06,146,722,0.6850863694571603,1.3702455565339564
10-6,0.5,0.9,1e-05,146,722,0.6795217179393118,1.35911566203316
10-6,0.5,0.9,1e-07,146,722,0.6894068918308783,1.3788870605083876
10-6,0.5,0.1,0.001,146,723,0.6992967544471335,1.3986678369313554
10-6,0.5,0.1,0.0001,146,723,0.7084659814874055,1.4170072656062234
10-6,0.5,0.1,1e-06,146,723,0.7365235620459183,1.4731254089548624
10-6,0.5,0.1,1e-05,146,723,0.7176771574901015,1.4354305966646814
10-6,0.5,0.1,1e-07,146,723,0.7592540491217042,1.518588799122919
10-6,0.5,0.3,0.001,146,723,0.6948038836391393,1.38968161776951
10-6,0.5,0.3,0.0001,146,723,0.7051676845702554,1.4104103211969576
10-6,0.5,0.3,1e-05,146,723,0.7133633646443859,1.4268025524615346
10-6,0.5,0.3,1e-06,146,723,0.7197745734563269,1.4396256515308306
10-6,0.5,0.3,1e-07,146,723,0.7278031403451778,1.4556836386624392
10-6,0.5,0.5,0.001,146,723,0.6829022073664619,1.3658770001986422
10-6,0.5,0.5,0.0001,146,723,0.6880615687209659,1.376196271294583
10-6,0.5,0.5,1e-06,146,723,0.6953635312142658,1.3908009724045316
10-6,0.5,0.5,1e-05,146,723,0.6915747340233583,1.383222975312628
10-6,0.5,0.5,1e-07,146,723,0.6984726936186006,1.3970196276851177
10-6,0.5,0.7,0.001,146,723,0.678594354002229,1.3572608355897666
10-6,0.5,0.7,0.0001,146,723,0.6814749096750131,1.363022253108712
10-6,0.5,0.7,1e-06,146,723,0.6862113193297709,1.3724955758497537
10-6,0.5,0.7,1e-05,146,723,0.6840198156586469,1.368112335573254
10-6,0.5,0.7,1e-07,146,723,0.6866490481518526,1.373371080019979
10-6,0.5,0.9,0.001,146,723,0.6766907789348471,1.353453483124594
10-6,0.5,0.9,0.0001,146,723,0.6781321979780183,1.3563364744189232
10-6,0.5,0.9,1e-06,146,723,0.682499971135463,1.365072484983079
10-6,0.5,0.9,1e-05,146,723,0.6800761495781928,1.3602245842412906
10-6,0.5,0.9,1e-07,146,723,0.6830048734770876,1.366082343332243
10-6,0.5,0.1,0.001,146,724,0.7025841852452436,1.4052430479475848
10-6,0.5,0.1,0.0001,146,724,0.7192230519845623,1.4385225499662537
10-6,0.5,0.1,1e-06,146,724,0.7655546620700275,1.5311906947097793
10-6,0.5,0.1,1e-05,146,724,0.7335916335516292,1.4672612403325058
10-6,0.5,0.1,1e-07,146,724,0.807111700320983,1.6143091882965126
10-6,0.5,0.3,0.001,146,724,0.6945334621337756,1.3891407460157639
10-6,0.5,0.3,0.0001,146,724,0.7074586999941734,1.414992595556119
10-6,0.5,0.3,1e-06,146,724,0.731885023388225,1.4638478386106277
10-6,0.5,0.3,1e-05,146,724,0.7192845064601198,1.438645465449346
10-6,0.5,0.3,1e-07,146,724,0.7408318663487973,1.4817424754889605
10-6,0.5,0.5,0.001,146,724,0.6824617504515724,1.3649960395528333
10-6,0.5,0.5,0.0001,146,724,0.6878086770881084,1.375690461149094
10-6,0.5,0.5,1e-05,146,724,0.692593247854716,1.3852601112328653
10-6,0.5,0.5,1e-06,146,724,0.7012599642091383,1.4025944651243274
10-6,0.5,0.5,1e-07,146,724,0.7110099906766005,1.422095554386568
10-6,0.5,0.7,0.001,146,724,0.6783610181582143,1.3567941391005418
10-6,0.5,0.7,0.0001,146,724,0.6811357111938359,1.362343820093055
10-6,0.5,0.7,1e-06,146,724,0.6910609355430128,1.3821953237404543
10-6,0.5,0.7,1e-05,146,724,0.684219411183684,1.3685115478382754
10-6,0.5,0.7,1e-07,146,724,0.6997554474333975,1.39958527165822
10-6,0.5,0.9,0.001,146,724,0.6766493724088644,1.3533706656715416
10-6,0.5,0.9,0.0001,146,724,0.6780503000960522,1.3561726699500904
10-6,0.5,0.9,1e-06,146,724,0.684147734040143,1.3683681859326517
10-6,0.5,0.9,1e-05,146,724,0.6800286798845199,1.3601296398084055
10-6,0.5,0.9,1e-07,146,724,0.6905610972888524,1.3811955941044791
10-6,0.5,0.1,0.001,146,725,0.6942445921139985,1.388562975272304
10-6,0.5,0.1,0.0001,146,725,0.7052659891935892,1.4106069408923934
10-6,0.5,0.1,1e-06,146,725,0.7289540266134055,1.4579855335262424
10-6,0.5,0.1,1e-05,146,725,0.7107548366241556,1.4215852191614327
10-6,0.5,0.1,1e-07,146,725,0.7587110685569995,1.5175027802802723
10-6,0.5,0.3,0.001,146,725,0.6954685801645588,1.3910110814707384
10-6,0.5,0.3,0.0001,146,725,0.7060274612555829,1.4121299659530122
10-6,0.5,0.3,1e-05,146,725,0.7198879045037214,1.4398523256715419
10-6,0.5,0.3,1e-06,146,725,0.7314398434549916,1.4629574314261227
10-6,0.5,0.3,1e-07,146,725,0.7382293421432621,1.4765371504563922
10-6,0.5,0.5,0.001,146,725,0.6831999825325644,1.3664725821812782
10-6,0.5,0.5,0.0001,146,725,0.6891447181459615,1.3783626852721935
10-6,0.5,0.5,1e-06,146,725,0.7027704137364758,1.4056155247242181
10-6,0.5,0.5,1e-07,146,725,0.7045530603690302,1.4091810074662898
10-6,0.5,0.5,1e-05,146,725,0.6950053604822481,1.3900845928706393
10-6,0.5,0.7,0.001,146,725,0.6784020826917304,1.356876272532311
10-6,0.5,0.7,0.0001,146,725,0.6818121063246574,1.3636966822485286
10-6,0.5,0.7,1e-07,146,725,0.6919433853413147,1.383960317132376
10-6,0.5,0.7,1e-05,146,725,0.6858684743915278,1.3718098495323845
10-6,0.5,0.7,1e-06,146,725,0.6912617814851559,1.382597036972594
10-6,0.5,0.9,0.001,146,725,0.6763609376801568,1.3527937655564877
10-6,0.5,0.9,0.0001,146,725,0.6781458419463855,1.356363763805871
10-6,0.5,0.9,1e-06,146,725,0.6847790118550235,1.3696308086607378
10-6,0.5,0.9,1e-05,146,725,0.6807691243196888,1.3616106073803549
10-6,0.5,0.9,1e-07,146,725,0.6869451852166552,1.373963385625902
10-6,0.5,0.1,0.001,156,721,0.9905283285128629,1.989639351142678
10-6,0.5,0.1,0.0001,156,721,1.0331486089030486,2.07524920659059
10-6,0.5,0.1,1e-05,156,721,0.985524160692887,1.9795876555699787
10-6,0.5,0.1,1e-07,156,721,1.3575956680642955,2.7269545820833927
10-6,0.5,0.1,1e-06,156,721,1.1735480551196458,2.357264627078944
10-6,0.5,0.3,0.001,156,721,0.8675563050481295,1.7426297806618303
10-6,0.5,0.3,0.0001,156,721,0.8697475797809863,1.7470313170057754
10-6,0.5,0.3,1e-06,156,721,0.8679433428155365,1.7434072097875248
10-6,0.5,0.3,1e-07,156,721,1.0048667776490512,2.0184404886917164
10-6,0.5,0.3,1e-05,156,721,0.8656240350099715,1.738748497921815
10-6,0.5,0.5,0.001,156,721,0.7895965260592542,1.5860347196043332
10-6,0.5,0.5,0.0001,156,721,0.7943651239502629,1.595613234161278
10-6,0.5,0.5,1e-05,156,721,0.7887340773156156,1.584302349202304
10-6,0.5,0.5,1e-06,156,721,0.7970061172119962,1.6009181042678569
10-6,0.5,0.5,1e-07,156,721,0.9048549861187514,1.8175503270688642
10-6,0.5,0.7,0.001,156,721,0.7559821715416262,1.5185147501230514
10-6,0.5,0.7,0.0001,156,721,0.7600597053837886,1.5267051486754712
10-6,0.5,0.7,1e-06,156,721,0.7790131939219207,1.5647763532552699
10-6,0.5,0.7,1e-07,156,721,1479.42876708371,2971.6764351621678
10-6,0.5,0.7,1e-05,156,721,0.7579296012364246,1.5224264835311934
10-6,0.5,0.9,0.001,156,721,0.7407164685656579,1.4878510704588428
10-6,0.5,0.9,0.0001,156,721,0.7425734081496552,1.491581039569936
10-6,0.5,0.9,1e-06,156,721,0.7609251084539136,1.5284434533290143
10-6,0.5,0.9,1e-05,156,721,0.7408392046125417,1.4880976060314806
10-6,0.5,0.9,1e-07,156,721,0.7766335272586179,1.559996400678832
10-6,0.5,0.1,0.001,156,722,1.0439361311662756,2.0969177224506748
10-6,0.5,0.1,0.0001,156,722,1.0805173284443776,2.1703970844449945
10-6,0.5,0.1,1e-06,156,722,3.1448590443374873,6.3169675498377895
10-6,0.5,0.1,1e-07,156,722,1090.188995539159,2189.8242213465905
10-6,0.5,0.1,1e-05,156,722,1.064984567459795,2.1391969747689616
10-6,0.5,0.3,0.001,156,722,0.8707047820004312,1.7489540153759149
10-6,0.5,0.3,0.0001,156,722,0.9395778768714893,1.8872969742251333
10-6,0.5,0.3,1e-05,156,722,0.8907900376956875,1.7892985607651846
10-6,0.5,0.3,1e-07,156,722,0.9756363123413007,1.9597262829952196
10-6,0.5,0.3,1e-06,156,722,0.9272528184876945,1.8625400637364187
10-6,0.5,0.5,0.001,156,722,0.7915660228194382,1.589990778349158
10-6,0.5,0.5,0.0001,156,722,0.8184939218273125,1.6440799002525168
10-6,0.5,0.5,1e-07,156,722,0.9362351398151281,1.8805825360849902
10-6,0.5,0.5,1e-06,156,722,0.9085342630838164,1.8249407610652717
10-6,0.5,0.5,1e-05,156,722,0.8198150528232742,1.64673360953262
10-6,0.5,0.7,0.001,156,722,0.7576013534564577,1.5217671437817408
10-6,0.5,0.7,0.0001,156,722,0.7722711431853894,1.5512338335042772
10-6,0.5,0.7,1e-06,156,722,0.8537793510565633,1.7149564986249033
10-6,0.5,0.7,1e-05,156,722,0.774533238451001,1.5557776245569284
10-6,0.5,0.7,1e-07,156,722,1.1821362920135285,2.374515515911835
10-6,0.5,0.9,0.001,156,722,0.7407325422997494,1.487883357202137
10-6,0.5,0.9,0.0001,156,722,0.7473001705342658,1.5010755206192985
10-6,0.5,0.9,1e-07,156,722,3.819820980961844,7.672739808918466
10-6,0.5,0.9,1e-05,156,722,0.7482994066190161,1.503082650933568
10-6,0.5,0.9,1e-06,156,722,0.7955627019845023,1.5980187669606924
10-6,0.5,0.1,0.001,156,723,1.016311454510288,2.0414290078372677
10-6,0.5,0.1,0.0001,156,723,1.093518848458503,2.1965127795746944
10-6,0.5,0.1,1e-06,156,723,1.1695269310435377,2.3491875368359385
10-6,0.5,0.1,1e-05,156,723,1.0447988355951678,2.0986506064386634
10-6,0.5,0.1,1e-07,156,723,1.3746447509853503,2.7612004742039677
10-6,0.5,0.3,0.001,156,723,0.864609348045974,1.7367103319708301
10-6,0.5,0.3,0.0001,156,723,0.8824312542529142,1.7725085669944958
10-6,0.5,0.3,1e-05,156,723,0.865969743226466,1.7394429098348831
10-6,0.5,0.3,1e-06,156,723,0.8765494615318605,1.760694017207068
10-6,0.5,0.3,1e-07,156,723,0.9856244631258944,1.9797891295328955
10-6,0.5,0.5,0.001,156,723,0.7908050313603485,1.5884622016196448
10-6,0.5,0.5,0.0001,156,723,0.8023179776119711,1.611587851084118
10-6,0.5,0.5,1e-05,156,723,0.7807714165378601,1.5683080330710244
10-6,0.5,0.5,1e-06,156,723,0.7900327979247412,1.586911043528024
10-6,0.5,0.5,1e-07,156,723,0.878618804222864,1.76485063295495
10-6,0.5,0.7,0.001,156,723,0.7575922097771375,1.5217487771952778
10-6,0.5,0.7,0.0001,156,723,0.7677403209986546,1.5421329306262221
10-6,0.5,0.7,1e-07,156,723,0.8483405321824327,1.7040317347951253
10-6,0.5,0.7,1e-06,156,723,0.7776412410487825,1.5620205598612462
10-6,0.5,0.7,1e-05,156,723,0.7545307423357441,1.5155993154198801
10-6,0.5,0.9,0.001,156,723,0.7413372375385913,1.4890979872213055
10-6,0.5,0.9,0.0001,156,723,0.7466691103747335,1.4998079323129359
10-6,0.5,0.9,1e-06,156,723,0.784230371305256,1.575255913632266
10-6,0.5,0.9,1e-07,156,723,1121.819977333797,2253.3602599254937
10-6,0.5,0.9,1e-05,156,723,0.7396463770561583,1.4857016153495473
10-6,0.5,0.1,0.001,156,724,1.0999908223998394,2.209512805583628
10-6,0.5,0.1,0.0001,156,724,1.1683376457817938,2.346798661436431
10-6,0.5,0.1,1e-05,156,724,1.1739782582271114,2.358128760902237
10-6,0.5,0.1,1e-07,156,724,1.3687571301562256,2.7493742177012175
10-6,0.5,0.1,1e-06,156,724,1.2593821384665613,2.5296765258407734
10-6,0.5,0.3,0.001,156,724,0.8973877557471176,1.802551164537333
10-6,0.5,0.3,0.0001,156,724,1.0046027725713427,2.0179101909946286
10-6,0.5,0.3,1e-05,156,724,0.9783784700455248,1.9652343585527907
10-6,0.5,0.3,1e-07,156,724,0.9437832939869273,1.8957442474024755
10-6,0.5,0.3,1e-06,156,724,0.8669723194198987,1.7414567493077708
10-6,0.5,0.5,0.001,156,724,0.7986113748968441,1.6041425288164133
10-6,0.5,0.5,0.0001,156,724,0.8291451181262354,1.6654745829516973
10-6,0.5,0.5,1e-06,156,724,0.8036135430494615,1.6141902077277501
10-6,0.5,0.5,1e-05,156,724,0.8171224413072822,1.6413250556575372
10-6,0.5,0.5,1e-07,156,724,3015.8180613694763,6057.767474249085
10-6,0.5,0.7,0.001,156,724,0.7618110500061708,1.5302230129079208
10-6,0.5,0.7,0.0001,156,724,0.7775872254686018,1.561912060668635
10-6,0.5,0.7,1e-06,156,724,0.776064468939134,1.5588533532838724
10-6,0.5,0.7,1e-07,156,724,2686.1411194887237,5395.557017618208
10-6,0.5,0.7,1e-05,156,724,0.7711717327686473,1.549025486539087
10-6,0.5,0.9,0.001,156,724,0.7450436779083914,1.4965429833916724
10-6,0.5,0.9,0.0001,156,724,0.7545335960550922,1.5156050475853806
10-6,0.5,0.9,1e-07,156,724,2278.380365584054,4576.502359142783
10-6,0.5,0.9,1e-05,156,724,0.7462225549163009,1.4989109520984487
10-6,0.5,0.9,1e-06,156,724,0.7503139802526414,1.507129254005742
10-6,0.5,0.1,0.001,156,725,0.9271511670229535,1.8623358800209933
10-6,0.5,0.1,0.0001,156,725,0.9974683038916949,2.0035794351485703
10-6,0.5,0.1,1e-05,156,725,1.0113031536415003,2.0313690103550526
10-6,0.5,0.1,1e-07,156,725,1.241653828024486,2.4940662933320437
10-6,0.5,0.1,1e-06,156,725,1.1353343099922923,2.280506023744429
10-6,0.5,0.3,0.001,156,725,0.8807919727291558,1.7692157999595866
10-6,0.5,0.3,0.0001,156,725,0.9191244316158627,1.8462128594395069
10-6,0.5,0.3,1e-07,156,725,1.0067694803778409,2.0222623806192397
10-6,0.5,0.3,1e-06,156,725,0.8441773688058889,1.6956693352142436
10-6,0.5,0.3,1e-05,156,725,0.9239451651031726,1.8558960969316878
10-6,0.5,0.5,0.001,156,725,0.80019947120258,1.6073324819074473
10-6,0.5,0.5,0.0001,156,725,0.825090762935726,1.6573307425401282
10-6,0.5,0.5,1e-07,156,725,3374.296693706726,6777.830871641095
10-6,0.5,0.5,1e-05,156,725,0.8242642679196108,1.6556705911237068
10-6,0.5,0.5,1e-06,156,725,0.7839007607640388,1.5745938365523082
10-6,0.5,0.7,0.001,156,725,0.7640415272827698,1.5347032940201366
10-6,0.5,0.7,0.0001,156,725,0.7799746334390861,1.5667075629360347
10-6,0.5,0.7,1e-05,156,725,0.7761908668757628,1.5591072443654101
10-6,0.5,0.7,1e-06,156,725,0.7601933292999346,1.5269735543274496
10-6,0.5,0.7,1e-07,156,725,3341.6158877073635,6712.186088173858
10-6,0.5,0.9,0.001,156,725,0.7464476333138733,1.4993630591447709
10-6,0.5,0.9,0.0001,156,725,0.7559921586098707,1.518534810795129
10-6,0.5,0.9,1e-05,156,725,0.7544146842944865,1.5153661937218372
10-6,0.5,0.9,1e-07,156,725,0.9930628227579837,1.9947303004271957
10-6,0.5,0.9,1e-06,156,725,0.7390332091121675,1.4844699665060912
10-6,0.2,0.1,0.001,116,721,0.6662626020541984,1.3791166539917084
10-6,0.2,0.1,0.0001,116,721,0.7441587153514804,1.5403561214303558
10-6,0.2,0.1,1e-07,116,721,1.959608209364039,4.056250956455416
10-6,0.2,0.1,1e-05,116,721,0.9879809912916353,2.0450510575208494
10-6,0.2,0.1,1e-06,116,721,1.6016307743823148,3.315262882362118
10-6,0.2,0.3,0.001,116,721,0.6839949330537424,1.4158213300761318
10-6,0.2,0.3,0.0001,116,721,0.9034403953451453,1.870057979042907
10-6,0.2,0.3,1e-05,116,721,1.5019682290108893,3.108968433781082
10-6,0.2,0.3,1e-07,116,721,4.320392217201815,8.942907556493008
10-6,0.2,0.3,1e-06,116,721,2.1512048307177216,4.452842466383678
10-6,0.2,0.5,0.001,116,721,0.6784896979838371,1.4044258812761585
10-6,0.2,0.5,0.0001,116,721,0.8686648625748851,1.7980750758347228
10-6,0.2,0.5,1e-05,116,721,1.26899218589656,2.626724435619641
10-6,0.2,0.5,1e-06,116,721,1.5600240792037854,3.2291399541633075
10-6,0.2,0.5,1e-07,116,721,1.5222195054033383,3.1508871493915724
10-6,0.2,0.7,0.001,116,721,0.6684497316109047,1.3836438581103117
10-6,0.2,0.7,0.0001,116,721,0.7982095375310966,1.65223751594361
10-6,0.2,0.7,1e-06,116,721,1.195769907311844,2.475159476806017
10-6,0.2,0.7,1e-07,116,721,1.2676096030254949,2.6238625864671734
10-6,0.2,0.7,1e-05,116,721,1.0106504093598105,2.09197515606357
10-6,0.2,0.9,0.001,116,721,0.6627193370610532,1.3717823450473279
10-6,0.2,0.9,0.0001,116,721,0.7487712432936153,1.5499037293591031
10-6,0.2,0.9,1e-06,116,721,1.0419067323735636,2.1566735429727375
10-6,0.2,0.9,1e-07,116,721,1.1560462726715646,2.392934351276557
10-6,0.2,0.9,1e-05,116,721,0.8840712121718811,1.8299651342605254
10-6,0.2,0.1,0.001,116,722,0.6558678615350862,1.357600273333945
10-6,0.2,0.1,0.0001,116,722,0.723900467293599,1.4984229749635118
10-6,0.2,0.1,1e-05,116,722,1.031177595971178,2.1344649863918073
10-6,0.2,0.1,1e-07,116,722,1.4153377415423858,2.929649427066798
10-6,0.2,0.1,1e-06,116,722,1.4931911298720528,3.0908004568320755
10-6,0.2,0.3,0.001,116,722,0.6728038644505806,1.3926566063786
10-6,0.2,0.3,0.0001,116,722,0.8683518507473986,1.7974271634007186
10-6,0.2,0.3,1e-06,116,722,2.101239192368859,4.349417114635303
10-6,0.2,0.3,1e-07,116,722,11.540058969393002,23.887109172370497
10-6,0.2,0.3,1e-05,116,722,1.5348794581085294,3.1770923597105156
10-6,0.2,0.5,0.001,116,722,0.6643592775926623,1.3751769064285684
10-6,0.2,0.5,0.0001,116,722,0.8355465183652425,1.7295224362128574
10-6,0.2,0.5,1e-07,116,722,1.6423607597646603,3.399571083039217
10-6,0.2,0.5,1e-05,116,722,1.3087455314465992,2.709011060639435
10-6,0.2,0.5,1e-06,116,722,1.5316847005093357,3.170479436522376
10-6,0.2,0.7,0.001,116,722,0.6580675264220884,1.3621534247032585
10-6,0.2,0.7,0.0001,116,722,0.7806375258165876,1.6158646894861448
10-6,0.2,0.7,1e-05,116,722,1.0743605304663968,2.2238506189441574
10-6,0.2,0.7,1e-07,116,722,1.3075763688628665,2.7065909764481892
10-6,0.2,0.7,1e-06,116,722,1.212941731839584,2.5107039439764907
10-6,0.2,0.9,0.001,116,722,0.6552959247295956,1.3564164044344285
10-6,0.2,0.9,0.0001,116,722,0.7432011534781922,1.5383740358043463
10-6,0.2,0.9,1e-05,116,722,0.9455111121394907,1.9571413993002706
10-6,0.2,0.9,1e-06,116,722,1.0783377903410514,2.232083266722192
10-6,0.2,0.9,1e-07,116,722,1.1178643027528035,2.3139003631241044
10-6,0.2,0.1,0.001,116,723,0.6680121858475003,1.3827381692012628
10-6,0.2,0.1,0.0001,116,723,0.7959251092346029,1.6475089102874756
10-6,0.2,0.1,1e-05,116,723,1.3383536582565576,2.7702977975074763
10-6,0.2,0.1,1e-07,116,723,1.9244914361394692,3.9835617095441584
10-6,0.2,0.1,1e-06,116,723,1.728098837059531,3.577042863556422
10-6,0.2,0.3,0.001,116,723,0.6772417226578817,1.4018426602601668
10-6,0.2,0.3,0.0001,116,723,0.9335120834557765,1.93230425514958
10-6,0.2,0.3,1e-07,116,723,1.9000138373666833,3.932894804313104
10-6,0.2,0.3,1e-06,116,723,1.8966074159474597,3.9258437519273315
